instance,n,f,regime,seed,bv_factor,bf_factor,gt_factor,total_demand,mean_demand,max_demand,std_demand,vehicle_capacity,vehicle_time_limit,vehicle_fixed_cost,mean_cust_nearest_fac_dist,max_cust_nearest_fac_dist,mean_cust_cust_dist,demand_to_capacity_ratio,max_singleton_round_trip,avg_singleton_round_trip,gt_slack,bv_slack,dp_completed,dp_total_seconds,dp_master_seconds,dp_pricing_seconds,dp_iterations,dp_pricing_calls,dp_total_columns,dp_phase1_route_columns,dp_phase2_pairing_columns,dp_max_routes_per_column,dp_avg_pool_per_call,dp_root_lp,dp_integer,ip_completed,ip_total_seconds,ip_master_seconds,ip_pricing_seconds,ip_iterations,ip_pricing_calls,ip_total_columns,ip_phase1_route_columns,ip_phase2_pairing_columns,ip_max_routes_per_column,ip_avg_pool_per_call,ip_root_lp,ip_integer,winner,dp_useful,ip_useful,speedup_ip_over_dp,log_speedup,avg_pool_per_call
lrsp_n009_f03_easy_s2,9,3,easy,2,4.0,3.0,4.0,116.0,12.88888888888889,21.0,5.896221849520711,84.0,500.86189380328193,27.967904,27.967903558252544,62.60773672541024,55.953549297138565,0.3333333333333333,125.21547345082048,55.93580711650509,4.0,4.0,0,,,,,,,,,,,,,1,5.820600,0.005200,5.802300,10,30,302,272,3,2,10.0667,646.755153,680.907332,ip_only,0,1,,,10.0667
lrsp_n009_f03_easy_s3,9,3,easy,3,4.0,3.0,4.0,191.0,21.22222222222222,29.0,4.893936787898943,116.0,613.7964449271294,31.315497,31.315497386909005,76.72455561589118,57.86114884667735,0.3333333333333333,153.44911123178235,62.63099477381801,4.0,4.0,0,,,,,,,,,,,,,1,2.690400,0.004600,2.676500,10,30,301,271,3,2,10.0333,752.900704,765.495990,ip_only,0,1,,,10.0333
lrsp_n009_f03_moderate_s1,9,3,moderate,1,2.5,2.0,2.5,203.0,22.555555555555557,30.0,8.18007214191376,75.0,251.89340072196848,28.58041,28.58041049200206,50.3786801443937,53.31669252635201,0.5012345679012346,100.7573602887874,57.16082098400412,2.5,2.5,0,,,,,,,,,,,,,1,0.184300,0.003000,0.177900,7,21,182,155,0,1,8.6667,984.274907,989.589767,ip_only,0,1,,,8.6667
lrsp_n009_f03_moderate_s2,9,3,moderate,2,2.5,2.0,2.5,116.0,12.88888888888889,21.0,5.896221849520711,52.5,313.0386836270512,27.967904,27.967903558252544,62.60773672541024,55.953549297138565,0.5021645021645021,125.21547345082048,55.93580711650509,2.5,2.5,0,,,,,,,,,,,,,1,0.427200,0.002900,0.420200,6,18,197,170,0,1,10.9444,972.727933,1001.357593,ip_only,0,1,,,10.9444
lrsp_n009_f03_moderate_s3,9,3,moderate,3,2.5,2.0,2.5,191.0,21.22222222222222,29.0,4.893936787898943,72.5,383.6227780794559,31.315497,31.315497386909005,76.72455561589118,57.86114884667735,0.5013123359580053,153.44911123178235,62.63099477381801,2.5,2.5,0,,,,,,,,,,,,,1,0.246300,0.002900,0.161400,6,18,192,165,0,1,10.6667,1139.495361,1200.491571,ip_only,0,1,,,10.6667
lrsp_n009_f03_tight_s1,9,3,tight,1,1.7,1.4,1.7,203.0,22.555555555555557,30.0,8.18007214191376,51.0,171.28751249093858,28.58041,28.58041049200206,50.3786801443937,53.31669252635201,0.712280701754386,100.7573602887874,57.16082098400412,1.7000000000000002,1.7,1,17.653400,0.002500,17.648200,4,12,106,79,0,1,8.8333,1359.215127,1366.730211,1,0.016800,0.002200,0.012300,4,12,106,79,0,1,8.8333,1359.215127,1366.730211,ip,0,1,1050.797619,3.0215,8.8333
lrsp_n009_f03_tight_s2,9,3,tight,2,1.7,1.4,1.7,116.0,12.88888888888889,21.0,5.896221849520711,35.699999999999996,212.8663048663948,27.967904,27.967903558252544,62.60773672541024,55.953549297138565,0.7160493827160493,125.21547345082048,55.93580711650509,1.7,1.6999999999999997,0,,,,,,,,,,,,,1,0.022300,0.002300,0.017700,4,12,111,85,0,1,9.2500,1359.582735,1369.282981,ip_only,0,1,,,9.2500
lrsp_n009_f03_tight_s3,9,3,tight,3,1.7,1.4,1.7,191.0,21.22222222222222,29.0,4.893936787898943,49.3,260.86348909403,31.315497,31.315497386909005,76.72455561589118,57.86114884667735,0.7153558052434457,153.44911123178235,62.63099477381801,1.7,1.7,0,,,,,,,,,,,,,1,0.019900,0.002300,0.014200,4,12,93,66,0,1,7.7500,1512.148786,1517.968289,ip_only,0,1,,,7.7500
lrsp_n010_f03_easy_s1,10,3,easy,1,4.0,3.0,4.0,208.0,20.8,30.0,9.378699270154684,120.0,578.8927550678644,34.038825,34.03882458755542,72.36159438348305,50.51803773789468,0.3333333333333333,144.7231887669661,68.07764917511084,4.0,4.0,0,,,,,,,,,,,,,1,12.561100,0.005700,12.548900,11,33,365,332,3,2,11.0606,719.199554,719.199554,ip_only,0,1,,,11.0606
lrsp_n010_f03_easy_s2,10,3,easy,2,4.0,3.0,4.0,126.0,12.6,21.0,5.660388679233963,84.0,651.3797596970957,42.476464,42.47646390091802,81.42246996213696,53.61360800817867,0.3333333333333333,162.84493992427392,84.95292780183604,4.0,4.0,0,,,,,,,,,,,,,1,32.270000,0.008200,32.246200,12,36,418,385,3,2,11.6111,852.613272,899.512180,ip_only,0,1,,,11.6111
lrsp_n010_f03_easy_s3,10,3,easy,3,4.0,3.0,4.0,204.0,20.4,29.0,5.2573757712379665,116.0,651.7808762294767,37.129298,37.12929829839442,81.47260952868459,57.06550464880167,0.3333333333333333,162.94521905736917,74.25859659678883,4.0,4.0,0,,,,,,,,,,,,,1,9.913000,0.005900,9.900900,10,30,302,269,3,2,10.0667,815.121385,815.121385,ip_only,0,1,,,10.0667
lrsp_n010_f03_moderate_s1,10,3,moderate,1,2.5,2.0,2.5,208.0,20.8,30.0,9.378699270154684,75.0,361.8079719174153,34.038825,34.03882458755542,72.36159438348305,50.51803773789468,0.4988009592326139,144.7231887669661,68.07764917511084,2.5,2.5,0,,,,,,,,,,,,,1,0.598100,0.004400,0.588700,8,24,254,223,1,3,10.5833,1140.010978,1149.825276,ip_only,0,1,,,10.5833
lrsp_n010_f03_moderate_s2,10,3,moderate,2,2.5,2.0,2.5,126.0,12.6,21.0,5.660388679233963,52.5,407.1123498106848,42.476464,42.47646390091802,81.42246996213696,53.61360800817867,0.5,162.84493992427392,84.95292780183604,2.5,2.5,0,,,,,,,,,,,,,1,3.043200,0.004900,2.986300,8,24,289,259,0,1,12.0417,1397.602617,1442.861816,ip_only,0,1,,,12.0417
lrsp_n010_f03_moderate_s3,10,3,moderate,3,2.5,2.0,2.5,204.0,20.4,29.0,5.2573757712379665,72.5,407.36304764342293,37.129298,37.12929829839442,81.47260952868459,57.06550464880167,0.5,162.94521905736917,74.25859659678883,2.5,2.5,0,,,,,,,,,,,,,1,0.540600,0.004300,0.525800,7,21,215,185,0,1,10.2381,1285.330603,1322.917485,ip_only,0,1,,,10.2381
lrsp_n010_f03_tight_s1,10,3,tight,1,1.7,1.4,1.7,208.0,20.8,30.0,9.378699270154684,51.0,246.02942090384238,34.038825,34.03882458755542,72.36159438348305,50.51803773789468,0.7147766323024055,144.7231887669661,68.07764917511084,1.7,1.7,0,,,,,,,,,,,,,1,0.056500,0.003300,0.046900,6,18,148,118,0,1,8.2222,1647.759741,1670.267056,ip_only,0,1,,,8.2222
lrsp_n010_f03_tight_s2,10,3,tight,2,1.7,1.4,1.7,126.0,12.6,21.0,5.660388679233963,35.699999999999996,276.83639787126566,42.476464,42.47646390091802,81.42246996213696,53.61360800817867,0.711864406779661,162.84493992427392,84.95292780183604,1.7,1.6999999999999997,0,,,,,,,,,,,,,1,0.147700,0.003400,0.139900,8,24,221,191,0,1,9.2083,1971.433985,1973.666963,ip_only,0,1,,,9.2083
lrsp_n010_f03_tight_s3,10,3,tight,3,1.7,1.4,1.7,204.0,20.4,29.0,5.2573757712379665,49.3,277.00687239752756,37.129298,37.12929829839442,81.47260952868459,57.06550464880167,0.7157894736842105,162.94521905736917,74.25859659678883,1.6999999999999997,1.7,0,,,,,,,,,,,,,1,0.033400,0.002500,0.028200,5,15,151,121,0,1,10.0667,1801.205049,1804.882336,ip_only,0,1,,,10.0667
lrsp_n011_f03_easy_s1,11,3,easy,1,4.0,3.0,4.0,228.0,20.727272727272727,30.0,8.945195857309097,120.0,542.714203593851,39.910905,39.91090492422103,67.83927544923138,49.71130929205129,0.3333333333333333,135.67855089846276,79.82180984844206,4.0,4.0,0,,,,,,,,,,,,,1,31.201600,0.002900,31.194500,3,9,180,144,3,2,20.0000,857.480674,857.480674,ip_only,0,1,,,20.0000
lrsp_n011_f03_easy_s2,11,3,easy,2,4.0,3.0,4.0,131.0,11.909090909090908,21.0,5.822441622402151,84.0,470.65691689134616,29.654386,29.654385887748443,58.83211461141827,53.46456858781423,0.3333333333333333,117.66422922283654,59.308771775496886,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n011_f03_easy_s3,11,3,easy,3,4.0,3.0,4.0,221.0,20.09090909090909,29.0,5.107117056432051,116.0,683.081326863797,36.835847,36.83584680919685,85.38516585797463,54.318162603791016,0.3333333333333333,170.77033171594925,73.6716936183937,4.0,4.0,0,,,,,,,,,,,,,1,30.652500,0.003200,30.645500,3,9,180,144,3,2,20.0000,826.917581,826.917581,ip_only,0,1,,,20.0000
lrsp_n011_f03_moderate_s1,11,3,moderate,1,2.5,2.0,2.5,228.0,20.727272727272727,30.0,8.945195857309097,75.0,339.1963772461569,39.910905,39.91090492422103,67.83927544923138,49.71130929205129,0.5,135.67855089846276,79.82180984844206,2.5,2.5,0,,,,,,,,,,,,,1,1.409700,0.006000,1.396800,11,33,371,338,0,1,11.2424,1332.979279,1332.979279,ip_only,0,1,,,11.2424
lrsp_n011_f03_moderate_s2,11,3,moderate,2,2.5,2.0,2.5,131.0,11.909090909090908,21.0,5.822441622402151,52.5,294.16057305709137,29.654386,29.654385887748443,58.83211461141827,53.46456858781423,0.5019157088122606,117.66422922283654,59.308771775496886,2.5,2.5,0,,,,,,,,,,,,,1,5.215800,0.005500,5.183200,8,24,277,244,0,1,11.5417,1061.264289,1141.565316,ip_only,0,1,,,11.5417
lrsp_n011_f03_moderate_s3,11,3,moderate,3,2.5,2.0,2.5,221.0,20.09090909090909,29.0,5.107117056432051,72.5,426.92582928987315,36.835847,36.83584680919685,85.38516585797463,54.318162603791016,0.5011337868480725,170.77033171594925,73.6716936183937,2.5,2.5,0,,,,,,,,,,,,,1,1.239900,0.005400,1.121300,8,24,270,237,0,1,11.2500,1336.847110,1401.888868,ip_only,0,1,,,11.2500
lrsp_n011_f03_tight_s1,11,3,tight,1,1.7,1.4,1.7,228.0,20.727272727272727,30.0,8.945195857309097,51.0,230.65353652738668,39.910905,39.91090492422103,67.83927544923138,49.71130929205129,0.7169811320754716,135.67855089846276,79.82180984844206,1.7,1.7,0,,,,,,,,,,,,,1,0.063600,0.004400,0.054900,7,21,170,139,0,1,8.0952,1911.972101,1955.729143,ip_only,0,1,,,8.0952
lrsp_n011_f03_tight_s2,11,3,tight,2,1.7,1.4,1.7,131.0,11.909090909090908,21.0,5.822441622402151,35.699999999999996,200.02918967882212,29.654386,29.654385887748443,58.83211461141827,53.46456858781423,0.7158469945355191,117.66422922283654,59.308771775496886,1.7,1.6999999999999997,0,,,,,,,,,,,,,1,0.093500,0.003300,0.086600,5,15,152,120,0,1,10.1333,1451.700016,1452.930987,ip_only,0,1,,,10.1333
lrsp_n011_f03_tight_s3,11,3,tight,3,1.7,1.4,1.7,221.0,20.09090909090909,29.0,5.107117056432051,49.3,290.30956391711373,36.835847,36.83584680919685,85.38516585797463,54.318162603791016,0.7152103559870551,170.77033171594925,73.6716936183937,1.7,1.7,0,,,,,,,,,,,,,1,0.052000,0.003800,0.044600,6,18,197,164,0,1,10.9444,1841.153035,1845.752926,ip_only,0,1,,,10.9444
lrsp_n012_f04_easy_s1,12,4,easy,1,4.0,3.0,4.0,254.0,21.166666666666668,30.0,8.6874750199481,120.0,388.61582646106865,27.08035,27.08035029594676,48.57697830763358,49.46482882078923,0.33421052631578946,97.15395661526716,54.16070059189352,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n012_f04_easy_s2,12,4,easy,2,4.0,3.0,4.0,152.0,12.666666666666666,21.0,6.114645442614714,84.0,487.8584225085373,24.346381,24.346381096265784,60.98230281356716,55.005709161969754,0.3333333333333333,121.96460562713432,48.69276219253157,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n012_f04_easy_s3,12,4,easy,3,4.0,3.0,4.0,238.0,19.833333333333332,29.0,4.963757537278477,116.0,552.5057365682139,35.433189,35.433188832281814,69.06321707102674,54.88138343558911,0.3342696629213483,138.12643414205348,70.86637766456363,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n012_f04_moderate_s1,12,4,moderate,1,2.5,2.0,2.5,254.0,21.166666666666668,30.0,8.6874750199481,75.0,242.8848915381679,27.08035,27.08035029594676,48.57697830763358,49.46482882078923,0.5,97.15395661526716,54.16070059189352,2.5,2.5,0,,,,,,,,,,,,,1,2.834600,0.005500,1.530100,8,32,372,324,0,1,11.6250,1058.094215,1171.489489,ip_only,0,1,,,11.6250
lrsp_n012_f04_moderate_s2,12,4,moderate,2,2.5,2.0,2.5,152.0,12.666666666666666,21.0,6.114645442614714,52.5,304.9115140678358,24.346381,24.346381096265784,60.98230281356716,55.005709161969754,0.5,121.96460562713432,48.69276219253157,2.5,2.5,0,,,,,,,,,,,,,1,12.131200,0.009000,10.098200,12,48,472,424,0,1,9.8333,961.543128,1184.953083,ip_only,0,1,,,9.8333
lrsp_n012_f04_moderate_s3,12,4,moderate,3,2.5,2.0,2.5,238.0,19.833333333333332,29.0,4.963757537278477,72.5,345.31608535513374,35.433189,35.433188832281814,69.06321707102674,54.88138343558911,0.5,138.12643414205348,70.86637766456363,2.5,2.5,0,,,,,,,,,,,,,1,2.607800,0.005800,2.375000,9,36,441,393,0,1,12.2500,1267.417474,1427.855133,ip_only,0,1,,,12.2500
lrsp_n012_f04_tight_s1,12,4,tight,1,1.7,1.4,1.7,254.0,21.166666666666668,30.0,8.6874750199481,51.0,165.16172624595418,27.08035,27.08035029594676,48.57697830763358,49.46482882078923,0.7134831460674157,97.15395661526716,54.16070059189352,1.7000000000000002,1.7,0,,,,,,,,,,,,,1,0.642300,0.002900,0.021000,5,20,164,125,0,1,8.2000,1460.016491,1665.115667,ip_only,0,1,,,8.2000
lrsp_n012_f04_tight_s2,12,4,tight,2,1.7,1.4,1.7,152.0,12.666666666666666,21.0,6.114645442614714,35.699999999999996,207.33982956612834,24.346381,24.346381096265784,60.98230281356716,55.005709161969754,0.7169811320754716,121.96460562713432,48.69276219253157,1.7,1.6999999999999997,0,,,,,,,,,,,,,1,0.220900,0.003100,0.137500,6,24,209,161,0,1,8.7083,1249.021520,1395.946072,ip_only,0,1,,,8.7083
lrsp_n012_f04_tight_s3,12,4,tight,3,1.7,1.4,1.7,238.0,19.833333333333332,29.0,4.963757537278477,49.3,234.8149380414909,35.433189,35.433188832281814,69.06321707102674,54.88138343558911,0.7168674698795181,138.12643414205348,70.86637766456363,1.7,1.7,0,,,,,,,,,,,,,1,0.106000,0.005300,0.068900,6,24,199,151,0,1,8.2917,1792.999674,1852.543772,ip_only,0,1,,,8.2917
lrsp_n013_f04_easy_s1,13,4,easy,1,4.0,3.0,4.0,268.0,20.615384615384617,30.0,8.562336682673465,120.0,486.30624468052497,30.164818,30.164818325944346,60.78828058506562,47.292389054269165,0.3333333333333333,121.57656117013124,60.32963665188869,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n013_f04_easy_s2,13,4,easy,2,4.0,3.0,4.0,178.0,13.692307692307692,26.0,6.865573149749132,104.0,416.1106009639094,24.888206,24.888206447834985,52.013825120488676,54.496452567224694,0.332089552238806,104.02765024097735,49.77641289566997,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n013_f04_easy_s3,13,4,easy,3,4.0,3.0,4.0,247.0,19.0,29.0,5.5746679790749045,116.0,484.1632544875167,39.698818,39.69881819765676,60.52040681093959,54.078228495134574,0.33378378378378376,121.04081362187918,79.39763639531353,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n013_f04_moderate_s1,13,4,moderate,1,2.5,2.0,2.5,268.0,20.615384615384617,30.0,8.562336682673465,75.0,303.94140292532813,30.164818,30.164818325944346,60.78828058506562,47.292389054269165,0.5,121.57656117013124,60.32963665188869,2.5000000000000004,2.5,0,,,,,,,,,,,,,1,7.305600,0.006900,5.516200,9,36,483,431,0,1,13.4167,1133.993097,1428.677079,ip_only,0,1,,,13.4167
lrsp_n013_f04_moderate_s2,13,4,moderate,2,2.5,2.0,2.5,178.0,13.692307692307692,26.0,6.865573149749132,65.0,260.06912560244336,24.888206,24.888206447834985,52.013825120488676,54.496452567224694,0.5,104.02765024097735,49.77641289566997,2.5,2.5,0,,,,,,,,,,,,,1,31.709900,0.007200,29.952400,10,40,443,391,0,1,11.0750,903.781308,1134.436445,ip_only,0,1,,,11.0750
lrsp_n013_f04_moderate_s3,13,4,moderate,3,2.5,2.0,2.5,247.0,19.0,29.0,5.5746679790749045,72.5,302.6020340546979,39.698818,39.69881819765676,60.52040681093959,54.078228495134574,0.49798387096774194,121.04081362187918,79.39763639531353,2.4999999999999996,2.5,0,,,,,,,,,,,,,1,10.731700,0.006800,9.735200,11,44,496,444,0,1,11.2727,1422.867004,1739.735130,ip_only,0,1,,,11.2727
lrsp_n013_f04_tight_s1,13,4,tight,1,1.7,1.4,1.7,268.0,20.615384615384617,30.0,8.562336682673465,51.0,206.6801539892231,30.164818,30.164818325944346,60.78828058506562,47.292389054269165,0.7127659574468085,121.57656117013124,60.32963665188869,1.7,1.7,0,,,,,,,,,,,,,1,0.408200,0.004700,0.167600,6,24,272,222,0,1,11.3333,1655.156746,1752.714932,ip_only,0,1,,,11.3333
lrsp_n013_f04_tight_s2,13,4,tight,2,1.7,1.4,1.7,178.0,13.692307692307692,26.0,6.865573149749132,44.199999999999996,176.8470054096615,24.888206,24.888206447834985,52.013825120488676,54.496452567224694,0.717741935483871,104.02765024097735,49.77641289566997,1.7000000000000002,1.6999999999999997,0,,,,,,,,,,,,,1,0.274900,0.006500,0.248900,6,24,247,196,0,1,10.2917,1249.472041,1275.412208,ip_only,0,1,,,10.2917
lrsp_n013_f04_tight_s3,13,4,tight,3,1.7,1.4,1.7,247.0,19.0,29.0,5.5746679790749045,49.3,205.7693831571946,39.698818,39.69881819765676,60.52040681093959,54.078228495134574,0.7180232558139535,121.04081362187918,79.39763639531353,1.7,1.7,0,,,,,,,,,,,,,1,0.259300,0.003100,0.078800,6,24,218,168,0,1,9.0833,2003.826724,2125.101026,ip_only,0,1,,,9.0833
lrsp_n014_f04_easy_s1,14,4,easy,1,4.0,3.0,4.0,290.0,20.714285714285715,30.0,8.25857624731122,120.0,612.2714667602372,31.854177,31.854177235313887,76.53393334502965,50.597085023299876,0.33256880733944955,153.0678666900593,63.708354470627775,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n014_f04_easy_s2,14,4,easy,2,4.0,3.0,4.0,197.0,14.071428571428571,26.0,6.75557215208607,104.0,558.5605644875008,35.06113,35.06112992683966,69.8200705609376,53.57517148446747,0.3327702702702703,139.6401411218752,70.12225985367932,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n014_f04_easy_s3,14,4,easy,3,4.0,3.0,4.0,256.0,18.285714285714285,29.0,5.9573312748551555,116.0,503.4025376859875,29.127519,29.127518845457946,62.92531721074844,57.20607756865093,0.3333333333333333,125.85063442149688,58.25503769091589,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n014_f04_moderate_s1,14,4,moderate,1,2.5,2.0,2.5,290.0,20.714285714285715,30.0,8.25857624731122,75.0,382.66966672514826,31.854177,31.854177235313887,76.53393334502965,50.597085023299876,0.5,153.0678666900593,63.708354470627775,2.5,2.5,0,,,,,,,,,,,,,1,10.532700,0.010900,10.497600,11,44,501,445,0,1,11.3864,1262.547736,1273.325885,ip_only,0,1,,,11.3864
lrsp_n014_f04_moderate_s2,14,4,moderate,2,2.5,2.0,2.5,197.0,14.071428571428571,26.0,6.75557215208607,65.0,349.100352804688,35.06113,35.06112992683966,69.8200705609376,53.57517148446747,0.5025510204081632,139.6401411218752,70.12225985367932,2.5,2.5,0,,,,,,,,,,,,,1,38.028700,0.002800,38.017300,1,4,120,64,0,1,30.0000,1985.708061,1987.697352,ip_only,0,1,,,30.0000
lrsp_n014_f04_moderate_s3,14,4,moderate,3,2.5,2.0,2.5,256.0,18.285714285714285,29.0,5.9573312748551555,72.5,314.6265860537422,29.127519,29.127518845457946,62.92531721074844,57.20607756865093,0.5,125.85063442149688,58.25503769091589,2.5,2.5,0,,,,,,,,,,,,,1,18.250200,0.009300,18.218900,10,40,476,420,0,1,11.9000,1197.476360,1213.928254,ip_only,0,1,,,11.9000
lrsp_n014_f04_tight_s1,14,4,tight,1,1.7,1.4,1.7,290.0,20.714285714285715,30.0,8.25857624731122,51.0,260.2153733731008,31.854177,31.854177235313887,76.53393334502965,50.597085023299876,0.7107843137254902,153.0678666900593,63.708354470627775,1.7,1.7,0,,,,,,,,,,,,,1,0.389300,0.005500,0.344000,7,28,258,202,0,1,9.2143,1783.636416,1836.886150,ip_only,0,1,,,9.2143
lrsp_n014_f04_tight_s2,14,4,tight,2,1.7,1.4,1.7,197.0,14.071428571428571,26.0,6.75557215208607,44.199999999999996,237.38823990718782,35.06113,35.06112992683966,69.8200705609376,53.57517148446747,0.7137681159420289,139.6401411218752,70.12225985367932,1.7,1.6999999999999997,0,,,,,,,,,,,,,1,1.673700,0.005700,1.607200,8,32,367,311,0,1,11.4688,1765.226410,1834.433381,ip_only,0,1,,,11.4688
lrsp_n014_f04_tight_s3,14,4,tight,3,1.7,1.4,1.7,256.0,18.285714285714285,29.0,5.9573312748551555,49.3,213.94607851654467,29.127519,29.127518845457946,62.92531721074844,57.20607756865093,0.7111111111111111,125.85063442149688,58.25503769091589,1.7,1.7,0,,,,,,,,,,,,,1,0.543700,0.003900,0.223300,6,24,287,231,0,1,11.9583,1606.931800,1702.311078,ip_only,0,1,,,11.9583
lrsp_n015_f05_easy_s1,15,5,easy,1,4.0,3.0,4.0,315.0,21.0,30.0,8.049844718999243,120.0,447.83441251613897,29.448386,29.44838607741797,55.97930156451737,54.2072233565242,0.3333333333333333,111.95860312903474,58.89677215483594,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n015_f05_easy_s2,15,5,easy,2,4.0,3.0,4.0,226.0,15.066666666666666,29.0,7.5141348285895315,116.0,408.25182620088174,25.043531,25.043530861697477,51.03147827511022,52.41800900496424,0.3323529411764706,102.06295655022043,50.08706172339495,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n015_f05_easy_s3,15,5,easy,3,4.0,3.0,4.0,282.0,18.8,29.0,6.068497892120147,116.0,443.46954299250774,26.395336,26.395336089760782,55.43369287406347,56.236869364382876,0.3337278106508876,110.86738574812694,52.790672179521565,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n015_f05_moderate_s1,15,5,moderate,1,2.5,2.0,2.5,315.0,21.0,30.0,8.049844718999243,75.0,279.89650782258684,29.448386,29.44838607741797,55.97930156451737,54.2072233565242,0.5,111.95860312903474,58.89677215483594,2.5,2.5,0,,,,,,,,,,,,,1,22.386300,0.011000,22.335300,9,45,497,422,0,1,11.0444,1512.285319,1527.999118,ip_only,0,1,,,11.0444
lrsp_n015_f05_moderate_s2,15,5,moderate,2,2.5,2.0,2.5,226.0,15.066666666666666,29.0,7.5141348285895315,72.5,255.15739137555107,25.043531,25.043530861697477,51.03147827511022,52.41800900496424,0.5022222222222222,102.06295655022043,50.08706172339495,2.5,2.5,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n015_f05_moderate_s3,15,5,moderate,3,2.5,2.0,2.5,282.0,18.8,29.0,6.068497892120147,72.5,277.16846437031734,26.395336,26.395336089760782,55.43369287406347,56.236869364382876,0.49911504424778763,110.86738574812694,52.790672179521565,2.5,2.5,0,,,,,,,,,,,,,1,30.267600,0.017100,29.953900,9,45,550,475,0,1,12.2222,1404.397511,1459.490517,ip_only,0,1,,,12.2222
lrsp_n015_f05_tight_s1,15,5,tight,1,1.7,1.4,1.7,315.0,21.0,30.0,8.049844718999243,51.0,190.32962531935905,29.448386,29.44838607741797,55.97930156451737,54.2072233565242,0.7159090909090909,111.95860312903474,58.89677215483594,1.7,1.7,0,,,,,,,,,,,,,1,0.264600,0.007500,0.212600,7,35,309,241,0,1,8.8286,2019.543160,2068.470420,ip_only,0,1,,,8.8286
lrsp_n015_f05_tight_s2,15,5,tight,2,1.7,1.4,1.7,226.0,15.066666666666666,29.0,7.5141348285895315,49.3,173.50702613537473,25.043531,25.043530861697477,51.03147827511022,52.41800900496424,0.7174603174603175,102.06295655022043,50.08706172339495,1.7,1.7,0,,,,,,,,,,,,,1,2.603700,0.009400,2.138700,7,35,333,258,0,1,9.5143,1579.341737,1644.692080,ip_only,0,1,,,9.5143
lrsp_n015_f05_tight_s3,15,5,tight,3,1.7,1.4,1.7,282.0,18.8,29.0,6.068497892120147,49.3,188.47455577181577,26.395336,26.395336089760782,55.43369287406347,56.236869364382876,0.7139240506329114,110.86738574812694,52.790672179521565,1.7,1.7,0,,,,,,,,,,,,,1,0.343700,0.008400,0.326500,5,25,248,174,0,1,9.9200,1778.325617,1778.325617,ip_only,0,1,,,9.9200
lrsp_n016_f05_easy_s1,16,5,easy,1,4.0,3.0,4.0,323.0,20.1875,30.0,8.40549485455794,120.0,715.8619439686782,36.168382,36.168382017446646,89.48274299608478,57.330132253543994,0.33298969072164947,178.96548599216956,72.33676403489329,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n016_f05_easy_s2,16,5,easy,2,4.0,3.0,4.0,242.0,15.125,29.0,7.279036680770334,116.0,379.6277083610894,29.489911,29.48991114936826,47.453463545136174,51.21244969685479,0.33379310344827584,94.90692709027235,58.97982229873652,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n016_f05_easy_s3,16,5,easy,3,4.0,3.0,4.0,296.0,18.5,29.0,5.989574275355469,116.0,392.1809406455077,22.489254,22.48925397729224,49.02261758068846,54.1420369551973,0.3325842696629214,98.04523516137692,44.97850795458448,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n016_f05_moderate_s1,16,5,moderate,1,2.5,2.0,2.5,323.0,20.1875,30.0,8.40549485455794,75.0,447.4137149804239,36.168382,36.168382017446646,89.48274299608478,57.330132253543994,0.5007751937984496,178.96548599216956,72.33676403489329,2.5,2.5,0,,,,,,,,,,,,,1,34.626100,0.005500,34.554900,2,10,240,160,0,1,24.0000,2146.138428,2278.793359,ip_only,0,1,,,24.0000
